Available reserves,Date,Hour,Load shedding,Over generation,Reserve Price DA,Reserve Price RT,Reserve shortfall
1327.847667,2020-01-20,10,0.0,0.0,,0.0,0
1327.847667,2020-01-20,11,0.0,0.0,,0.0,0
1327.847667,2020-01-20,12,0.0,0.0,,0.0,0
1327.847667,2020-01-20,13,0.0,0.0,,0.0,0
1172.757157,2020-01-20,14,0.0,0.0,,0.0,0
1050.22413,2020-01-20,15,0.0,0.0,,0.0,0
763.33495,2020-01-20,16,0.0,0.0,,0.0,0
460.787806,2020-01-20,17,0.0,0.0,,0.0,0
62.368952,2020-01-20,18,0.0,0.0,,0.0,0
42.912073,2020-01-20,19,0.0,0.0,,0.0,0
15.9529,2020-01-20,20,0.0,0.0,,0.0,0
131.70084,2020-01-20,21,0.0,0.0,,0.0,0
311.922503,2020-01-20,22,0.0,0.0,,0.0,0
471.770518,2020-01-20,23,0.0,0.0,,0.0,0
762.494248,2020-01-20,24,0.0,0.0,,0.0,0
770.421693,2020-01-21,1,0.0,0.0,,0.0,0
525.371477,2020-01-21,2,0.0,0.0,,0.0,0
539.111084,2020-01-21,3,0.0,0.0,,0.0,0
599.55906,2020-01-21,4,0.0,0.0,,0.0,0
523.04964,2020-01-21,5,0.0,0.0,,0.0,0
472.630483,2020-01-21,6,0.0,0.0,,0.0,0
319.643789,2020-01-21,7,0.0,0.0,,0.0,0
141.241913,2020-01-21,8,0.0,0.0,,0.0,0
977.818061,2020-01-21,9,0.0,0.0,,0.0,0
1568.874999,2020-01-21,10,0.0,0.0,,0.0,0
1512.847667,2020-01-21,11,0.0,0.0,,0.0,0
1512.847667,2020-01-21,12,0.0,0.0,,0.0,0
1512.847667,2020-01-21,13,0.0,0.0,,0.0,0
1512.847667,2020-01-21,14,0.0,0.0,,0.0,0
1512.847667,2020-01-21,15,0.0,0.0,,0.0,0
